id,Umur,Kelas Pekerja,Berat Akhir,Pendidikan,Jmlh Tahun Pendidikan,Status Perkawinan,Pekerjaan,Jenis Kelamin,Jam per Minggu,Gaji
552,2,8,161226,3,12,4,3,1,40.0,0
553,2,8,220979,2,9,2,13,1,40.0,1
554,3,8,177705,3,12,2,9,1,50.0,1
555,3,8,252413,2,9,4,7,1,32.0,1
556,2,5,90737,2,9,4,5,1,40.0,1
557,1,8,297155,2,9,2,5,0,40.0,0
558,1,8,213002,2,9,4,13,1,14.0,0
559,3,1,32778,3,8,4,9,0,30.0,0
560,3,8,230823,0,7,4,12,1,40.0,0
561,1,8,106347,2,9,4,5,0,40.0,0
562,1,8,165030,2,9,0,2,0,50.0,0
563,2,8,82488,2,9,2,9,0,38.0,0
564,1,8,190525,3,12,4,2,1,46.0,1
565,1,0,226883,3,8,2,0,1,75.0,0
566,1,8,262153,0,6,5,7,1,40.0,0
567,3,8,107443,0,1,4,4,1,40.0,0
568,1,8,394927,3,8,0,7,1,40.0,0
569,3,1,119762,0,5,4,12,1,50.0,0
570,2,0,55921,3,8,4,0,1,40.0,0
571,3,8,42740,2,9,1,10,0,39.0,0
572,1,8,281432,2,9,0,4,1,30.0,0
573,2,8,238305,2,9,4,10,0,12.0,0
574,1,8,181280,3,8,4,3,1,40.0,0
575,2,8,442656,0,6,0,9,0,65.0,0
576,3,8,250873,0,6,4,7,1,45.0,0
577,2,8,171888,2,9,2,5,0,40.0,0
578,1,8,317443,2,9,0,5,0,15.0,0
579,1,0,20469,3,8,0,0,0,12.0,0
580,3,8,222615,3,8,4,3,1,40.0,1
581,2,2,329980,3,12,4,9,1,50.0,1
582,1,0,212588,3,12,0,0,1,53.0,0
583,2,2,54953,2,9,4,7,1,38.0,0
584,1,8,154843,2,13,0,11,1,40.0,0
585,2,8,108699,2,9,3,5,0,60.0,0
586,2,8,212918,2,9,0,13,1,70.0,0
587,1,8,130773,3,12,0,2,1,40.0,0
588,3,0,287575,3,8,1,0,1,40.0,0
589,2,8,167617,2,9,4,10,1,40.0,0
590,1,4,190525,2,13,0,11,1,50.0,0
591,1,1,116207,3,8,4,11,1,65.0,1
592,3,8,70720,3,8,4,10,1,78.0,0
593,2,4,119578,3,12,0,11,0,20.0,0
594,1,0,227026,3,8,0,0,1,40.0,0
595,2,4,134782,1,11,5,10,0,30.0,0
596,1,8,222618,0,6,0,9,0,30.0,0
597,4,8,153522,3,8,3,10,0,17.0,0
598,2,8,106448,1,10,4,10,1,40.0,0
599,1,8,188758,0,6,0,10,1,20.0,0
600,3,3,226871,3,8,4,3,1,40.0,1
601,2,8,91811,3,8,1,12,1,40.0,0
602,2,0,119918,3,12,0,0,1,45.0,0
603,2,1,39986,3,8,4,8,1,56.0,0
604,2,8,175925,0,5,4,9,1,52.0,0
605,2,1,29874,2,9,1,7,1,60.0,1
606,2,8,110998,2,13,3,13,0,40.0,0
607,2,8,272742,3,8,2,9,1,60.0,1
608,2,8,162930,3,12,4,11,1,50.0,0
609,2,8,255847,1,3,4,5,1,40.0,0
610,1,8,169662,3,12,4,11,1,42.0,1
611,1,8,191628,3,8,0,12,1,40.0,0
612,1,8,146352,3,8,0,9,0,60.0,0
613,1,8,41099,2,9,0,9,1,50.0,0
614,3,8,138157,3,8,4,2,1,12.0,0
615,1,8,121768,1,11,2,5,0,35.0,0
616,1,1,26248,3,8,0,10,0,50.0,0
617,1,5,116062,1,11,4,5,1,40.0,0
618,3,8,290754,0,5,3,4,0,40.0,0
619,2,8,144169,3,8,4,7,1,50.0,0
620,2,3,193960,2,13,4,11,1,50.0,1
621,2,8,368256,1,11,0,9,0,45.0,0
622,3,3,202473,1,10,4,10,1,40.0,0
623,2,8,199058,2,9,4,11,1,40.0,1
624,2,8,278403,3,14,4,11,1,80.0,1
625,2,4,210830,2,13,0,11,0,30.0,0
626,3,8,98227,3,8,2,7,1,40.0,0
627,2,1,267879,3,8,4,7,1,50.0,1
628,1,8,197932,3,8,4,4,0,40.0,1
629,1,8,174975,1,10,0,13,0,36.0,0
630,1,3,168524,2,13,4,11,0,35.0,1
631,2,8,53232,3,14,0,11,0,55.0,1
632,1,8,102476,3,12,0,5,1,25.0,0
633,1,8,250541,0,5,0,10,1,20.0,0
634,2,0,451940,3,8,0,0,0,40.0,0
635,4,0,165209,3,8,4,0,1,40.0,0
636,2,8,76417,2,13,4,11,1,40.0,1
637,1,8,126110,2,9,0,5,0,40.0,0
638,3,8,199067,3,8,4,7,1,40.0,1
639,1,5,361278,2,9,0,4,0,20.0,0
640,3,8,263729,2,9,1,5,0,40.0,0
641,3,8,182273,3,8,4,3,1,40.0,0
642,2,8,153326,3,12,4,11,1,40.0,1
643,1,1,35864,2,9,4,2,1,70.0,1
644,3,8,631947,0,5,4,5,1,40.0,0
645,2,1,187272,3,8,4,7,1,45.0,0
646,2,0,141583,3,12,0,0,0,35.0,0
647,4,8,269708,3,12,2,13,0,16.0,0
648,1,8,169679,3,8,4,12,1,40.0,0
649,1,8,272865,3,8,4,7,1,40.0,0
650,1,8,183532,2,9,0,4,1,25.0,0
651,2,8,183610,1,10,2,13,0,40.0,0
652,3,8,155983,3,12,4,2,1,40.0,1
653,2,2,33126,2,13,4,7,1,50.0,0
654,1,8,310429,3,8,1,4,1,70.0,0
655,2,3,42346,2,9,2,10,0,24.0,0
656,4,0,185939,3,12,4,0,1,40.0,0
657,4,8,218637,2,9,4,9,1,55.0,1
658,1,8,303565,2,9,0,4,1,40.0,0
659,1,8,114691,3,8,4,3,1,40.0,1
660,2,8,170651,3,8,0,10,0,40.0,0
661,2,8,173968,3,8,4,12,1,40.0,0
662,1,8,149396,2,9,0,10,0,30.0,0
663,2,8,257942,3,8,0,2,1,40.0,0
664,1,0,210802,2,9,0,0,0,24.0,0
665,2,1,26892,3,12,5,11,1,50.0,1
666,2,1,366089,3,14,4,11,1,40.0,1
667,1,8,380560,3,8,0,8,1,40.0,0
668,3,8,288907,3,8,2,7,1,40.0,1
669,2,8,145784,3,8,0,10,0,40.0,0
670,1,8,130620,2,9,0,5,0,40.0,0
671,3,8,256861,3,8,4,9,1,80.0,0
672,2,8,347934,3,8,0,10,0,35.0,0
673,2,8,295566,2,15,2,11,0,65.0,1
674,1,0,162041,3,8,0,0,0,15.0,0
675,2,8,238162,3,12,4,7,1,45.0,1
676,2,8,471990,3,8,4,12,1,46.0,1
677,2,8,146398,3,8,0,10,0,24.0,0
678,2,8,222450,0,2,4,3,1,40.0,0
679,2,8,386877,3,8,4,3,1,40.0,0
680,3,1,265007,3,8,4,2,1,60.0,0
681,1,8,34616,3,8,0,9,0,40.0,0
682,2,3,101016,3,12,4,5,0,40.0,1
683,2,8,175398,1,10,2,11,0,20.0,0
684,4,1,208426,3,14,4,11,1,35.0,0
685,2,3,253116,3,12,0,11,0,40.0,0
686,3,8,99131,3,8,3,11,0,18.0,0
687,1,8,211331,3,8,0,2,1,50.0,0
688,2,8,149640,2,9,1,7,1,40.0,0
689,2,8,70055,0,6,4,12,1,45.0,0
690,2,8,339863,3,8,4,9,1,45.0,1
691,3,4,53197,2,15,4,5,1,50.0,1
692,1,8,119522,0,5,4,7,1,45.0,0
693,1,8,202450,3,8,0,7,1,40.0,0
694,1,8,309513,3,8,4,7,1,50.0,0
695,2,2,110861,3,12,4,9,1,50.0,1
696,2,5,186256,1,11,4,2,1,40.0,1
697,2,8,153151,3,8,0,4,1,40.0,0
698,2,8,287701,0,6,4,4,1,48.0,1
699,3,8,139157,0,2,4,3,1,40.0,0
700,1,8,239130,2,9,0,2,1,50.0,0
701,2,8,204577,3,8,4,3,1,40.0,0
702,1,8,209650,0,7,0,10,1,20.0,0
703,2,3,186375,1,10,4,6,1,40.0,0
704,3,8,22743,2,9,4,12,1,60.0,1
705,2,8,189251,2,15,1,11,0,40.0,0
706,3,8,186117,3,12,4,7,1,45.0,1
707,3,2,100960,3,8,4,9,1,50.0,0
708,3,5,199720,2,15,4,11,1,60.0,1
709,2,8,311395,2,9,2,3,1,40.0,0
710,3,1,174752,3,8,2,7,1,40.0,0
711,1,8,91547,2,9,0,9,0,40.0,0
712,3,8,172165,0,5,2,10,0,25.0,0
713,1,8,257405,0,2,0,8,1,40.0,0
714,1,8,204596,2,9,0,10,0,20.0,0
715,4,8,154164,1,11,4,5,1,20.0,1
716,3,2,229259,3,14,4,11,1,40.0,1
717,2,8,126708,3,8,4,5,0,60.0,0
718,2,8,224998,3,12,4,2,1,40.0,1
719,1,8,205653,3,12,0,4,1,30.0,0
720,2,8,106028,3,8,2,8,1,65.0,0
721,2,1,125933,3,14,0,11,1,55.0,1
722,2,1,98941,3,14,4,11,1,50.0,1
723,1,0,196388,1,11,0,0,1,12.0,0
724,1,8,70076,2,9,0,3,0,40.0,0
725,3,2,98642,3,8,2,2,1,40.0,1
726,4,0,107112,1,3,0,0,1,30.0,0
727,2,8,52870,3,8,4,2,1,30.0,0
728,2,8,155489,3,8,4,12,1,55.0,1
729,2,8,284403,1,11,4,9,1,60.0,0
730,2,8,176063,3,8,4,12,1,50.0,1
731,1,8,356272,2,9,0,5,0,25.0,0
732,3,1,87510,0,5,4,7,1,40.0,0
733,1,8,296538,3,8,4,3,1,42.0,0
734,1,0,49028,3,8,0,0,0,40.0,0
735,3,3,286342,2,13,0,11,0,32.0,1
736,1,8,164574,3,8,0,10,1,30.0,0
737,3,8,211408,1,10,4,13,1,40.0,1
738,2,8,180096,1,10,4,7,1,50.0,1
739,1,8,113464,3,8,0,12,1,40.0,0
740,2,8,76017,3,8,3,10,0,25.0,0
741,1,8,109390,3,8,4,4,1,40.0,0
742,1,8,811615,3,8,0,10,0,50.0,0
743,2,8,404573,2,9,0,9,0,44.0,0
744,2,8,177536,2,9,2,9,1,60.0,0
745,2,8,66384,3,8,4,4,1,38.0,0
746,1,1,119793,3,8,0,10,1,40.0,0
747,3,1,181139,2,9,4,9,1,40.0,1
748,3,8,165278,2,9,4,2,1,40.0,1
749,1,8,206199,0,6,0,12,1,40.0,0
750,1,3,223267,3,8,4,12,1,40.0,0
751,2,8,171087,3,12,4,11,1,40.0,1
752,3,8,239865,0,6,4,12,1,40.0,0
753,3,8,95540,2,9,2,5,0,40.0,0
754,2,8,23871,3,8,2,10,0,30.0,0
755,1,8,197292,3,8,0,5,0,50.0,0
756,1,0,308493,3,8,4,0,0,17.0,0
757,2,8,399531,3,12,4,7,1,40.0,0
758,1,8,361493,3,12,0,9,1,40.0,0
759,3,1,85877,3,8,2,2,0,60.0,1
760,1,2,158751,1,10,0,12,1,55.0,0
761,3,1,386397,3,12,4,9,1,60.0,0
762,1,4,71592,2,9,0,5,0,40.0,0
763,3,8,76344,3,12,0,10,0,50.0,0
764,3,8,133166,3,8,4,2,1,5.0,0
765,1,8,34446,3,8,0,10,0,20.0,0
766,3,8,146015,3,8,4,7,1,40.0,0
767,1,8,159561,0,6,0,12,1,20.0,0
768,2,1,581025,1,4,0,10,1,38.0,0
769,1,8,164802,3,12,0,2,0,40.0,1
770,2,8,201117,3,12,4,2,1,50.0,0
771,1,0,372665,2,9,0,0,1,40.0,0
772,1,8,290504,3,8,0,10,1,40.0,0
773,1,8,51816,3,8,0,6,1,40.0,0
774,3,1,73493,2,9,1,2,0,60.0,0
775,2,8,74706,0,5,2,7,0,40.0,0
776,1,3,209103,2,9,4,6,1,45.0,0
777,1,8,277488,3,8,4,7,1,60.0,0
778,1,8,500068,3,8,4,10,1,36.0,0
779,1,8,331861,3,12,0,7,1,50.0,0
780,2,8,168195,3,8,4,9,1,55.0,0
781,2,8,150519,3,8,4,3,1,40.0,0
782,1,2,41493,3,12,0,8,0,45.0,0
783,2,8,196385,2,13,4,11,1,37.0,1
784,1,8,236861,2,9,4,9,1,55.0,1
785,1,3,226443,2,13,4,11,1,45.0,1
786,2,8,176634,1,11,0,13,0,40.0,0
787,2,8,96480,2,9,1,2,0,40.0,0
788,3,8,172962,2,9,4,7,1,40.0,1
789,2,8,297676,1,11,3,9,0,40.0,0
790,2,8,111129,3,8,4,4,1,40.0,0
791,2,8,227714,3,12,4,9,1,60.0,0
792,2,1,210364,3,8,4,9,1,80.0,1
793,1,8,19410,3,8,0,10,0,40.0,0
794,4,8,221832,3,12,4,2,1,45.0,0
795,1,8,173670,3,12,4,2,0,45.0,0
796,2,3,190964,3,12,4,7,1,40.0,0
797,1,0,139883,2,9,0,0,1,40.0,0
798,2,8,405386,2,9,0,7,1,28.0,0
799,1,8,460408,2,9,4,9,1,45.0,0
800,2,8,132633,3,8,0,1,0,40.0,0
801,1,8,236804,2,9,2,9,1,40.0,0
802,3,6,170114,1,11,4,8,1,50.0,0
803,3,8,284834,3,12,4,5,0,30.0,0
804,1,8,159897,3,8,0,2,0,37.0,0
805,1,8,34532,3,12,0,13,1,30.0,0
806,2,3,317846,1,11,2,2,1,47.0,0
807,2,8,88967,0,6,0,12,1,65.0,0
808,1,8,279763,0,6,0,7,1,25.0,0
809,1,8,190823,2,9,0,10,0,40.0,0
810,3,2,109856,3,12,4,2,1,50.0,1
811,1,3,28357,3,8,0,5,0,40.0,0
812,1,8,81010,0,6,0,9,0,20.0,0
813,1,8,63910,3,8,2,5,0,40.0,0
814,1,4,187746,3,12,0,11,0,40.0,0
815,1,8,186221,0,6,2,9,0,35.0,0
816,2,8,235786,2,9,4,11,1,45.0,1
817,2,8,190767,1,10,2,13,0,40.0,0
818,3,8,83434,3,12,0,10,0,21.0,1
819,1,3,108386,1,10,4,6,1,40.0,0
820,1,8,127651,3,8,4,9,1,46.0,1
821,2,4,183829,3,12,0,5,0,38.0,0
822,3,8,198546,2,13,3,5,0,38.0,0
823,1,8,209101,3,14,4,11,1,25.0,1
824,4,0,33608,2,9,4,0,1,30.0,1
825,1,4,37250,3,12,0,11,1,16.0,0
826,3,8,183810,2,9,4,11,1,40.0,1
827,3,8,86373,3,8,4,3,1,50.0,0
828,3,8,136224,3,12,2,5,0,40.0,0
829,2,8,123681,3,8,4,4,1,40.0,0
830,2,8,166813,2,9,4,9,1,55.0,0
831,2,3,54651,2,13,4,11,1,40.0,1
832,1,8,137296,1,11,0,10,0,40.0,0
833,1,8,218667,0,2,4,4,1,40.0,0
834,1,8,47235,2,9,0,10,0,75.0,0
835,2,3,255454,3,12,0,6,1,40.0,0
836,1,8,56613,2,9,0,6,0,20.0,0
837,2,3,81154,1,10,0,6,1,48.0,0
838,3,2,149650,3,8,2,10,1,40.0,0
839,3,2,120384,3,8,4,2,1,40.0,1
840,2,4,136546,2,15,4,11,1,40.0,1
841,1,8,197618,3,8,0,5,0,40.0,0
842,2,2,151089,3,8,4,2,1,70.0,1
843,2,8,234298,3,12,2,2,1,60.0,0
844,3,8,285730,2,13,0,11,1,66.0,0
845,1,8,168187,2,9,0,10,0,50.0,0
846,1,8,176486,3,8,5,2,0,60.0,0
847,2,2,146659,2,9,2,3,0,40.0,0
848,1,8,156513,3,8,0,4,1,40.0,0
849,1,8,90046,3,12,1,2,0,40.0,0
850,1,8,1490400,2,9,4,2,1,40.0,0
851,2,8,177181,1,3,4,12,1,40.0,0
852,2,8,226947,1,10,4,7,1,40.0,1
853,1,8,178623,1,11,0,9,0,46.0,0
854,2,8,183279,2,9,4,7,1,43.0,0
855,4,3,176931,1,3,3,10,0,20.0,0
856,3,8,265518,2,9,4,11,1,45.0,0
857,2,1,264627,0,6,2,2,0,84.0,0
858,1,8,193385,3,8,0,4,0,40.0,0
859,1,8,376683,2,9,0,10,0,30.0,0
860,2,2,157466,3,8,4,5,1,45.0,0
861,2,1,282678,2,13,1,2,0,20.0,0
862,1,8,238768,3,8,4,3,1,60.0,0
863,1,8,120283,0,7,0,9,0,24.0,0
864,3,8,189551,3,8,2,7,1,40.0,0
865,1,8,212064,3,12,0,11,0,40.0,0
866,1,1,37302,1,11,4,12,1,70.0,1
867,1,8,187229,3,8,0,4,0,40.0,0
868,2,8,247547,3,8,0,10,0,40.0,0
869,3,8,117872,1,10,4,7,1,40.0,1
870,3,8,159849,2,9,2,5,0,35.0,0
871,1,8,192711,2,9,0,4,0,40.0,0
872,1,8,206343,3,8,0,6,1,40.0,0
873,1,8,132686,2,13,4,9,1,40.0,0
874,1,8,70982,1,10,0,10,1,16.0,0
875,3,8,261437,2,9,4,7,1,40.0,0
876,2,0,163748,2,13,2,0,0,35.0,0
877,1,8,185433,2,9,4,5,0,40.0,1
878,2,8,160647,2,9,0,2,0,40.0,1
879,2,8,153535,3,8,2,4,0,36.0,0
880,2,1,99203,1,10,4,7,1,40.0,0
881,3,5,282680,2,15,0,11,0,70.0,1
882,3,8,339358,0,2,4,8,0,45.0,0
883,2,8,605502,0,5,0,12,0,40.0,0
884,3,8,98361,3,12,4,2,1,55.0,1
885,1,8,220993,3,8,4,9,1,60.0,0
886,4,1,248568,3,8,4,8,1,30.0,0
887,2,8,55294,2,9,4,7,1,40.0,0
888,2,1,52187,3,8,4,2,1,40.0,0
889,1,8,290044,3,12,0,10,0,35.0,0
890,2,8,149347,3,8,4,7,1,40.0,1
891,1,8,403671,3,12,0,11,1,40.0,0
892,2,3,251396,1,11,4,11,1,45.0,1
893,2,8,114544,2,9,4,2,1,55.0,1
894,1,8,203182,3,12,0,9,0,40.0,0
895,2,8,52263,3,12,0,13,1,40.0,0
896,2,1,144928,3,8,0,8,1,60.0,0
897,1,8,178037,3,8,4,12,1,40.0,0
898,1,4,262819,2,9,0,5,0,40.0,0
899,2,8,281012,3,8,4,7,0,40.0,1
900,1,8,174545,3,8,0,5,0,46.0,0
901,1,8,100125,1,11,2,12,0,30.0,0
902,2,8,38948,3,8,4,3,1,40.0,1
903,3,8,159048,3,8,2,10,0,40.0,0
904,2,8,443508,3,12,4,12,1,48.0,1
905,1,3,179681,3,8,0,12,0,37.0,0
906,2,8,202508,3,14,4,11,1,48.0,1
907,1,0,28455,2,9,0,0,0,40.0,0
908,2,8,180446,0,5,4,3,1,40.0,0
909,1,8,105908,3,8,0,4,1,70.0,0
910,3,8,239404,0,5,4,12,1,45.0,0
911,2,3,354962,3,8,4,3,1,40.0,0
912,2,8,200671,3,8,2,3,1,40.0,0
913,1,1,58700,1,4,0,8,0,40.0,0
914,2,8,243743,3,12,4,2,1,60.0,1
915,2,8,107682,2,13,2,2,0,40.0,1
916,2,1,140854,3,8,4,7,1,40.0,0
917,2,0,238721,3,12,2,0,0,40.0,0
918,2,2,82049,3,8,4,7,1,40.0,0
919,2,8,83893,3,8,4,5,1,40.0,1
920,3,8,51290,1,3,2,10,0,40.0,0
921,2,8,227128,0,2,4,7,1,40.0,0
922,2,4,513100,3,12,5,8,1,40.0,0
923,1,8,77322,3,8,0,10,0,32.0,0
924,1,8,36023,3,8,5,12,1,55.0,0
925,3,2,222615,2,13,4,2,1,60.0,0
926,1,8,169104,3,12,0,9,1,40.0,0
927,2,3,195897,1,3,4,7,1,40.0,0
928,2,8,348521,2,9,4,8,1,99.0,1
929,1,8,220915,3,12,4,11,1,60.0,0
930,1,0,162667,0,6,0,0,1,40.0,0
931,1,8,164991,3,8,2,9,0,38.0,0
932,2,3,328581,2,13,4,11,1,55.0,0
933,1,8,312017,2,9,0,7,1,40.0,0
934,2,1,315110,2,9,4,11,1,20.0,0
935,2,8,124356,1,11,4,13,1,40.0,1
936,1,1,65278,2,15,4,2,1,40.0,0
937,1,3,229656,2,13,4,2,0,40.0,1
938,1,8,164711,2,9,0,4,1,40.0,0
939,3,1,181717,3,12,4,2,0,7.0,1
940,1,0,186575,0,6,0,0,1,10.0,0
941,2,0,139854,1,11,4,0,1,15.0,0
942,1,8,198668,1,3,0,10,0,40.0,0
943,1,8,148069,1,10,0,5,0,40.0,0
944,3,8,227972,2,13,4,11,1,48.0,1
945,3,0,167978,3,8,0,0,0,40.0,0
946,1,8,301634,1,11,0,2,1,40.0,0
947,3,1,327901,0,5,4,7,1,40.0,0
948,1,8,378104,3,8,0,4,1,40.0,0
949,3,0,266792,2,9,4,0,1,40.0,1
950,3,5,289572,2,9,4,5,1,40.0,1
951,2,4,42186,3,8,4,5,0,20.0,0
952,1,8,159567,2,9,4,3,1,40.0,0
953,3,1,175897,1,4,4,7,1,20.0,0
954,3,8,282023,3,12,4,2,1,50.0,1
955,1,8,33644,3,12,0,10,0,50.0,0
956,2,8,105813,2,9,4,4,1,40.0,0
957,3,8,158651,3,8,4,3,1,40.0,1
958,2,8,154405,0,5,4,4,1,45.0,0
959,2,8,46743,2,9,4,11,0,25.0,0
960,2,8,175185,1,10,0,4,1,40.0,0
961,4,0,132015,1,3,2,0,0,6.0,0
962,2,8,370119,3,14,4,11,1,60.0,1
963,1,8,122048,3,12,0,5,0,40.0,0
964,3,8,180099,0,5,1,10,0,40.0,0
965,2,8,108023,3,12,4,11,1,40.0,1
966,2,1,110355,3,8,4,12,1,45.0,0
967,1,8,211683,0,7,0,4,1,20.0,0
968,1,8,265576,3,8,0,4,1,50.0,0
969,2,8,185330,2,9,0,7,0,25.0,0
970,1,8,120691,3,8,0,9,1,25.0,0
971,2,3,111891,1,3,0,10,0,40.0,0
972,4,8,318533,3,8,4,5,1,35.0,0
973,1,8,198997,3,8,4,5,0,20.0,0
974,1,8,220426,3,8,0,4,1,40.0,0
975,1,0,94492,0,5,0,0,0,30.0,0
976,3,8,421561,2,13,4,2,1,45.0,1
977,1,0,169600,2,9,5,0,0,35.0,0
978,3,8,28978,2,9,3,10,0,40.0,0
979,3,8,129301,2,9,4,9,1,45.0,1
980,3,8,426001,3,8,5,5,0,20.0,0
981,2,8,286750,2,9,4,12,1,40.0,0
982,2,8,164712,2,9,0,12,1,40.0,0
983,3,2,146574,3,8,4,7,1,40.0,1
984,2,4,80771,2,13,0,11,0,40.0,0
985,3,5,177212,2,9,0,11,0,40.0,0
986,3,1,173839,0,5,4,2,1,60.0,0
987,3,8,61892,3,8,3,1,0,15.0,0
988,1,8,154120,3,8,4,10,1,40.0,0
989,2,1,184378,2,9,4,11,1,40.0,0
990,1,8,78258,1,10,2,11,0,36.0,0
991,2,3,132125,3,8,4,6,1,40.0,0
992,2,8,87556,2,13,0,11,1,40.0,0
993,2,8,405723,0,1,4,3,1,40.0,0
994,1,8,248339,3,8,0,7,1,35.0,0
995,4,8,195739,0,5,3,7,1,45.0,0
996,1,8,208946,2,9,0,5,1,25.0,0
997,1,8,182117,2,9,0,10,1,40.0,0
998,2,8,85995,3,8,4,12,1,50.0,0
999,1,8,31510,1,11,4,7,1,40.0,0
1000,3,8,197148,3,8,4,6,1,24.0,1
1001,3,8,76860,3,8,4,4,1,8.0,0
1002,1,8,126501,0,6,0,5,0,15.0,0
1003,2,8,186934,3,8,4,3,1,40.0,0
1004,2,3,193755,1,11,0,6,1,40.0,0
1005,1,8,69757,3,12,2,2,0,50.0,0
1006,3,0,257876,3,14,4,0,1,40.0,0
1007,1,8,538193,0,6,0,11,0,50.0,0
1008,2,5,192771,3,8,0,5,0,40.0,0
1009,1,1,103642,3,8,4,2,1,55.0,0
1010,3,3,30118,2,9,4,6,1,42.0,0
1011,3,8,292639,2,9,4,2,0,35.0,0
1012,2,1,153109,1,11,2,2,0,60.0,0
1013,1,1,443546,3,8,0,7,1,40.0,0
1014,1,8,182227,1,11,0,11,1,55.0,0
1015,1,3,217296,3,8,4,12,0,22.0,0
1016,1,8,215110,3,8,0,4,1,40.0,0
1017,2,8,330826,1,10,4,11,0,30.0,0
1018,1,8,119164,3,8,0,2,1,40.0,0
1019,1,3,354351,3,8,4,7,1,60.0,1
1020,3,8,139268,2,9,0,7,1,40.0,0
1021,1,8,141350,3,8,0,6,1,50.0,0
1022,2,4,141420,2,9,4,6,1,40.0,0
1023,1,8,216867,2,9,0,7,1,37.0,0
1024,2,8,176552,0,6,2,11,1,40.0,1
1025,2,5,198841,2,9,1,4,1,40.0,0
1026,1,8,241895,3,8,4,12,1,40.0,0
1027,1,8,229769,3,8,0,5,0,40.0,0
1028,2,5,178470,3,8,2,5,0,40.0,0
1029,3,1,203098,3,12,4,2,1,35.0,0
1030,2,8,326701,0,2,1,7,1,40.0,0
1031,1,8,107793,3,8,2,10,1,40.0,0
1032,3,1,173631,2,9,4,2,1,70.0,0
1033,2,8,149102,3,8,5,4,1,60.0,0
1034,2,2,49249,3,12,4,2,1,50.0,1
1035,2,8,74194,1,10,2,7,1,45.0,0
1036,1,8,154165,3,8,0,4,0,35.0,0
1037,2,8,36699,2,9,2,2,1,40.0,0
1038,4,8,224338,1,10,3,2,0,40.0,0
1039,3,8,138022,2,9,4,11,1,40.0,0
1040,4,8,159522,1,3,2,3,0,40.0,0
1041,1,8,117606,1,10,0,5,0,40.0,0
1042,2,8,148581,3,8,4,7,1,55.0,1
1043,2,8,160634,3,8,4,3,1,50.0,1
1044,1,8,393264,3,12,0,11,1,40.0,0
1045,1,8,224215,2,9,4,7,1,40.0,1
1046,1,8,172169,2,9,0,4,1,30.0,0
1047,1,8,204792,0,6,4,8,1,40.0,0
1048,2,3,169104,3,12,4,6,1,40.0,1
1049,1,3,309348,2,9,0,5,0,4.0,0
1050,2,8,209739,3,8,4,4,1,40.0,0
1051,2,8,254773,3,12,4,2,0,50.0,1
1052,1,8,237824,3,8,5,1,0,60.0,0
1053,1,8,123727,2,9,0,4,0,30.0,0
1054,3,8,166758,2,9,2,10,0,15.0,0
1055,2,4,118544,2,13,4,2,1,50.0,1
1056,2,8,215310,0,6,2,4,1,40.0,0
1057,2,8,257416,1,10,0,7,1,40.0,0
1058,1,8,104870,1,10,0,10,0,48.0,0
1059,3,8,99185,2,13,4,11,1,40.0,1
1060,1,8,94071,1,4,4,3,1,40.0,0
1061,1,8,197860,2,9,4,4,1,40.0,0
1062,1,1,55912,1,4,0,7,1,47.0,0
1063,1,8,159567,3,8,0,3,1,50.0,0
1064,1,8,137385,2,9,0,13,0,50.0,0
1065,1,8,204226,2,9,0,5,0,40.0,0
1066,1,0,124242,2,9,0,0,0,40.0,0
1067,3,8,104724,3,8,4,12,1,40.0,1
1068,2,0,80451,1,3,4,0,1,40.0,0
1069,2,8,136419,1,11,4,13,1,75.0,1
1070,3,8,98725,2,15,4,11,1,50.0,1
1071,3,3,136787,3,8,2,12,1,40.0,0
1072,1,8,153885,2,9,4,12,0,45.0,0
1073,1,8,153588,3,8,2,7,1,40.0,0
1074,3,8,127264,0,5,4,7,1,50.0,0
1075,3,8,145717,3,8,3,5,0,35.0,0
1076,1,8,190784,3,8,4,7,1,45.0,0
1077,3,3,337768,2,13,4,2,1,50.0,1
1078,2,8,192713,3,8,4,9,1,50.0,1
1079,1,3,154863,3,8,0,6,1,40.0,0
1080,1,8,329426,3,12,0,2,1,45.0,0
1081,1,8,229826,3,12,0,12,1,20.0,0
1082,3,3,126446,2,9,0,10,0,30.0,0
1083,1,1,58744,1,11,0,10,1,60.0,0
1084,2,1,27661,3,12,4,9,1,45.0,0
1085,1,8,197904,3,8,0,10,0,35.0,0
1086,2,8,145711,2,13,4,11,1,50.0,1
1087,3,8,236157,3,8,4,11,1,40.0,1
1088,2,0,222548,2,9,4,0,0,4.0,0
1089,3,8,229465,2,13,4,2,1,55.0,1
1090,4,8,107740,3,8,3,4,1,30.0,0
1091,1,8,206051,3,8,4,12,1,40.0,0
1092,1,3,161092,3,8,0,10,1,40.0,0
1093,2,8,190297,3,12,4,9,1,65.0,1
1094,1,8,188189,2,9,0,13,0,30.0,0
1095,1,8,137591,2,9,0,9,1,10.0,0
1096,1,8,78529,2,9,0,2,0,40.0,0
1097,1,8,330132,3,12,0,9,0,60.0,0
1098,2,4,333530,2,9,4,2,0,40.0,1
1099,2,8,176732,1,4,2,9,0,40.0,0
1100,1,0,107801,2,9,0,0,0,3.0,0
1101,1,8,193586,2,9,0,11,0,18.0,0
1102,2,8,35309,3,12,4,2,1,40.0,0
1103,2,3,327886,1,11,4,5,1,40.0,0
